ENSG00000000003	uc004ega.1
ENSG00000252835	uc002gji.1
ENSG00000252838	uc021tff.1
ENSG00000252850	uc021rbr.1
ENSG00000252852	uc022bad.1
ENSG00000252857	uc022adq.1
ENSG00000252860	uc021pha.1
ENSG00000252874	uc021qiv.1
ENSG00000252886	uc021req.1
ENSG00000252890	uc021xot.1
ENSG00000252893	uc021qju.1
ENSG00000252903	uc022bum.1
ENSG00000252905	uc021qdg.1
ENSG00000252906	uc001gkx.1
ENSG00000252916	uc021vuu.1
ENSG00000252922	uc021qgg.1
ENSG00000252927	uc021tcv.1
ENSG00000252930	uc022ccv.1
ENSG00000252931	uc021sty.1
ENSG00000252932	uc021zby.1
ENSG00000252942	uc022bkv.1
ENSG00000252945	uc021rsz.1
ENSG00000252947	uc001boy.1
ENSG00000252956	uc021ofx.1
ENSG00000252960	uc022bdt.1
ENSG00000252964	uc021stz.1
ENSG00000252977	uc021pft.1
ENSG00000252978	uc022bts.1
ENSG00000252982	uc021xhn.1
ENSG00000252985	uc022bnk.1
ENSG00000252988	uc021vji.1
ENSG00000252991	uc022bcv.1
ENSG00000252993	uc021pwh.1
ENSG00000252995	uc021sro.1
ENSG00000253001	uc021xtx.1
ENSG00000253007	uc021woi.1
ENSG00000253008	uc010ziy.2
ENSG00000253010	uc021zat.1
ENSG00000253019	uc021xsw.1
ENSG00000253020	uc021xho.1
ENSG00000253030	uc021smy.1
ENSG00000253032	uc021xyr.1
ENSG00000253033	uc021ujo.1
ENSG00000253038	uc021uja.1
ENSG00000253057	uc021yci.1
ENSG00000253062	uc021xbl.1
ENSG00000253065	uc021yhj.1
ENSG00000253067	uc021ydi.1
ENSG00000253072	uc021qef.1
ENSG00000253074	uc021ooo.1
ENSG00000253075	uc021sbr.1
ENSG00000253078	uc021vfy.1
ENSG00000253079	uc022bnj.1
ENSG00000253081	uc021wsp.1
ENSG00000253083	uc021vqp.1
ENSG00000253087	uc021xei.1
ENSG00000253098	uc021xxs.1
ENSG00000253117	uc011lix.1
ENSG00000253138	uc003xvz.3
ENSG00000253148	uc001gsh.3
ENSG00000253159	uc003lkt.2
ENSG00000253181	uc003xka.1
ENSG00000253193	uc010pbg.1
ENSG00000253193	uc010pbh.2
ENSG00000253199	uc022asp.1
ENSG00000253203	uc003jxd.4
ENSG00000253203	uc010ixn.2
ENSG00000253205	uc003xvb.1
ENSG00000253230	uc003wst.1
ENSG00000253230	uc003wsu.2
ENSG00000253239	uc002zvv.3
ENSG00000253250	uc022axl.1
ENSG00000253251	uc010iwu.1
ENSG00000253267	uc003wpn.1
ENSG00000253276	uc003vdt.3
ENSG00000253279	uc003xhq.4
ENSG00000253281	uc003xtk.3
ENSG00000253291	uc022anf.1
ENSG00000253293	uc011jzm.2
ENSG00000253298	uc011deb.1
ENSG00000253301	uc003xtf.3
ENSG00000253304	uc001brn.2
ENSG00000253304	uc021okh.1
ENSG00000253305	uc003lkj.2
ENSG00000253309	uc001vfh.2
ENSG00000253309	uc010tgp.2
ENSG00000253313	uc001cit.4
ENSG00000253313	uc021omn.1
ENSG00000253314	uc010lxr.1
ENSG00000253327	uc003yoe.3
ENSG00000253352	uc003ajf.1
ENSG00000253352	uc003ajg.3
ENSG00000253352	uc003ajh.3
ENSG00000253352	uc003aji.3
ENSG00000253352	uc003ajj.3
ENSG00000253366	uc003jzx.2
ENSG00000253366	uc011cro.2
ENSG00000253368	uc001bnj.4
ENSG00000253417	uc003lyq.2
ENSG00000253438	uc022bbd.1
ENSG00000253457	uc022atn.1
ENSG00000253485	uc003lju.2
ENSG00000253490	uc003xho.3
ENSG00000253490	uc003xhp.3
ENSG00000253506	uc002izj.2
ENSG00000253521	uc011liz.1
ENSG00000253522	uc003lyl.4
ENSG00000253537	uc003lka.2
ENSG00000253540	uc003ene.2
ENSG00000253540	uc011ble.1
ENSG00000253548	uc011bso.2
ENSG00000253552	uc003syl.3
ENSG00000253552	uc010kux.1
ENSG00000253557	uc022asm.1
ENSG00000253563	uc001wtw.1
ENSG00000253595	uc003ywe.3
ENSG00000253598	uc011lfs.2
ENSG00000253614	uc022aut.1
ENSG00000253626	uc009xrx.3
ENSG00000253640	uc022aqn.1
ENSG00000253649	uc010lru.3
ENSG00000253658	uc003xyc.1
ENSG00000253661	uc003yas.4
ENSG00000253669	uc003ykw.2
ENSG00000253701	uc001ysc.3
ENSG00000253706	uc003yak.1
ENSG00000253710	uc001vga.3
ENSG00000253710	uc001vgc.3
ENSG00000253719	uc001sxd.4
ENSG00000253729	uc003xqi.3
ENSG00000253729	uc003xqj.3
ENSG00000253731	uc003ljy.2
ENSG00000253734	uc003xvc.3
ENSG00000253738	uc003yet.3
ENSG00000253741	uc022bcf.1
ENSG00000253766	uc003jgj.3
ENSG00000253767	uc003lkd.2
ENSG00000253771	uc001upx.4
ENSG00000253773	uc022ayn.1
ENSG00000253831	uc001fqq.2
ENSG00000253837	uc003xdj.3
ENSG00000253846	uc003lkl.2
ENSG00000253864	uc003lqr.3
ENSG00000253868	uc003yqy.1
ENSG00000253871	uc003xth.3
ENSG00000253873	uc003lkp.2
ENSG00000253873	uc003lkq.2
ENSG00000253882	uc003wdj.1
ENSG00000253898	uc003ycp.3
ENSG00000253910	uc003ljs.2
ENSG00000253917	uc011bvu.2
ENSG00000253932	uc003wwo.1
ENSG00000253953	uc003lkc.2
ENSG00000253955	uc003mcp.4
ENSG00000253955	uc011dff.2
ENSG00000253958	uc003wsi.3
ENSG00000253974	uc003xiq.2
ENSG00000254004	uc002oed.2
ENSG00000254004	uc002oee.2
ENSG00000254004	uc002oef.2
ENSG00000254004	uc010eey.2
ENSG00000254008	uc011ljt.2
ENSG00000254079	uc022ayw.1
ENSG00000254081	uc003xvk.2
ENSG00000254083	uc011ljm.2
ENSG00000254083	uc022bbs.1
ENSG00000254087	uc003xsk.4
ENSG00000254087	uc003xsl.4
ENSG00000254093	uc003wth.2
ENSG00000254093	uc003wti.2
ENSG00000254102	uc003xvg.3
ENSG00000254102	uc003xvh.3
ENSG00000254109	uc003xia.1
ENSG00000254122	uc003lkn.2
ENSG00000254129	uc003xhi.1
ENSG00000254139	uc003xti.1
ENSG00000254184	uc011kek.1
ENSG00000254221	uc003ljo.2
ENSG00000254226	uc003luu.1
ENSG00000254231	uc003yds.3
ENSG00000254235	uc003wsq.1
ENSG00000254245	uc003ljm.2
ENSG00000254254	uc003xtb.1
ENSG00000254266	uc003ybc.3
ENSG00000254275	uc003ysn.2
ENSG00000254275	uc003yso.1
ENSG00000254303	uc003ypj.3
ENSG00000254318	uc003yft.1
ENSG00000254319	uc003wqb.1
ENSG00000254324	uc022bbw.1
ENSG00000254334	uc003wzt.1
ENSG00000254341	uc003xxb.1
ENSG00000254348	uc003xqc.2
ENSG00000254369	uc003syr.2
ENSG00000254374	uc002bhm.2
ENSG00000254377	uc003xvd.3
ENSG00000254377	uc003xve.3
ENSG00000254377	uc022avc.1
ENSG00000254377	uc022avd.1
ENSG00000254389	uc011lkg.2
ENSG00000254402	uc003zdm.3
ENSG00000254413	uc021wsc.1
ENSG00000254415	uc002pxf.4
ENSG00000254440	uc003qhv.3
ENSG00000254445	uc001pmg.2
ENSG00000254451	uc001sxh.1
ENSG00000254466	uc001nnz.1
ENSG00000254469	uc001oqz.2
ENSG00000254469	uc021qmt.1
ENSG00000254473	uc004amx.3
ENSG00000254474	uc010qwa.1
ENSG00000254505	uc001wni.3
ENSG00000254505	uc010toc.2
ENSG00000254521	uc002pwx.1
ENSG00000254531	uc003hvw.3
ENSG00000254535	uc010ioe.3
ENSG00000254536	uc001lnd.3
ENSG00000254550	uc010rsk.2
ENSG00000254585	uc001ywj.4
ENSG00000254602	uc001nkt.1
ENSG00000254607	uc009zcf.1
ENSG00000254622	uc021qet.1
ENSG00000254633	uc011lur.2
ENSG00000254634	uc002dso.3
ENSG00000254635	uc001iuc.3
ENSG00000254635	uc021pon.1
ENSG00000254636	uc001lgi.3
ENSG00000254647	uc001lvn.2
ENSG00000254647	uc001lvo.1
ENSG00000254647	uc009ydg.1
ENSG00000254647	uc021qcd.1
ENSG00000254654	uc001myn.3
ENSG00000254656	uc010txj.1
ENSG00000254681	uc010vaj.1
ENSG00000254685	uc001dgb.2
ENSG00000254685	uc010oqt.2
ENSG00000254685	uc010oqu.2
ENSG00000254692	uc010tob.1
ENSG00000254701	uc003jyo.1
ENSG00000254701	uc003jyr.1
ENSG00000254703	uc001qel.3
ENSG00000254709	uc011aiw.2
ENSG00000254709	uc021wmq.1
ENSG00000254718	uc001xev.1
ENSG00000254726	uc001fnd.4
ENSG00000254737	uc010sac.2
ENSG00000254772	uc001ntm.1
ENSG00000254772	uc010rlw.1
ENSG00000254788	uc021tjs.1
ENSG00000254788	uc021tju.1
ENSG00000254811	uc001pje.3
ENSG00000254813	uc003wwe.4
ENSG00000254813	uc003wwf.4
ENSG00000254815	uc001lpy.3
ENSG00000254815	uc001lpz.3
ENSG00000254827	uc001lwv.4
ENSG00000254834	uc001niz.1
ENSG00000254835	uc003akf.1
ENSG00000254837	uc001ove.3
ENSG00000254838	uc010ras.2
ENSG00000254852	uc002dct.3
ENSG00000254858	uc002nid.3
ENSG00000254876	uc011lur.2
ENSG00000254887	uc002oss.3
ENSG00000254896	uc021qsk.1
ENSG00000254901	uc002nlq.3
ENSG00000254901	uc002nlr.4
ENSG00000254911	uc001pdv.3
ENSG00000254923	uc003wvb.1
ENSG00000254929	uc009xng.1
ENSG00000254951	uc001mfs.1
ENSG00000254960	uc001qee.1
ENSG00000254986	uc001oif.1
ENSG00000254986	uc001oig.1
ENSG00000254986	uc010rpe.1
ENSG00000254996	uc003lfs.2
ENSG00000254996	uc003lfx.1
ENSG00000254997	uc001oqs.1
ENSG00000254999	uc003bvb.3
ENSG00000255002	uc001xil.3
ENSG00000255012	uc001nja.1
ENSG00000255020	uc003wtr.1
ENSG00000255042	uc001nhd.3
ENSG00000255052	uc011kxo.1
ENSG00000255072	uc021xpz.1
ENSG00000255073	uc001nmx.4
ENSG00000255084	uc001ozj.3
ENSG00000255087	uc001qeg.1
ENSG00000255090	uc009zba.2
ENSG00000255090	uc009zbb.1
ENSG00000255093	uc001pli.1
ENSG00000255103	uc009vvt.1
ENSG00000255104	uc010vwa.2
ENSG00000255112	uc002kqe.3
ENSG00000255122	uc003wwb.1
ENSG00000255137	uc001vaa.1
ENSG00000255145	uc004baj.4
ENSG00000255150	uc001tkw.3
ENSG00000255152	uc003nwu.2
ENSG00000255152	uc003nwv.2
ENSG00000255153	uc001ltg.3
ENSG00000255154	uc010hni.3
ENSG00000255181	uc011lkr.2
ENSG00000255182	uc003zde.1
ENSG00000255185	uc002eyc.3
ENSG00000255198	uc002cnr.3
ENSG00000255203	uc021qol.1
ENSG00000255221	uc001pir.1
ENSG00000255223	uc010rjl.2
ENSG00000255234	uc001pag.3
ENSG00000255240	uc001nng.1
ENSG00000255245	uc021qqz.1
ENSG00000255248	uc001pyc.1
ENSG00000255248	uc001pyd.1
ENSG00000255267	uc001myr.1
ENSG00000255274	uc001prx.1
ENSG00000255274	uc001prz.1
ENSG00000255282	uc001phh.1
ENSG00000255302	uc001zxc.1
ENSG00000255307	uc010qzy.2
ENSG00000255330	uc003qbd.3
ENSG00000255345	uc001ozn.3
ENSG00000255346	uc002arp.2
ENSG00000255346	uc002arq.2
ENSG00000255346	uc002arr.2
ENSG00000255346	uc002ars.2
ENSG00000255346	uc010bid.2
ENSG00000255346	uc010bie.2
ENSG00000255346	uc010bif.2
ENSG00000255359	uc021qfb.1
ENSG00000255366	uc003xqc.2
ENSG00000255373	uc003mbe.1
ENSG00000255374	uc001qzq.1
ENSG00000255384	uc001psy.3
ENSG00000255394	uc003wud.1
ENSG00000255398	uc001ucy.4
ENSG00000255399	uc001tvs.2
ENSG00000255399	uc021red.1
ENSG00000255408	uc003lhf.2
ENSG00000255408	uc011czz.2
ENSG00000255420	uc001mfx.3
ENSG00000255423	uc003dpj.3
ENSG00000255433	uc001nji.1
ENSG00000255433	uc001njj.1
ENSG00000255441	uc021uym.1
ENSG00000255458	uc003gup.1
ENSG00000255476	uc001mig.3
ENSG00000255501	uc021qpy.1
ENSG00000255509	uc002hng.1
ENSG00000255524	uc002dqq.2
ENSG00000255526	uc021rrm.1
ENSG00000255529	uc002aet.4
ENSG00000255529	uc002aeu.4
ENSG00000255529	uc002aev.1
ENSG00000255537	uc001qbz.1
ENSG00000255545	uc001qhs.3
ENSG00000255545	uc021qsn.1
ENSG00000255552	uc003nwc.2
ENSG00000255552	uc003nwd.2
ENSG00000255552	uc003nwe.2
ENSG00000255561	uc001pmc.4
ENSG00000255561	uc009yyi.3
ENSG00000255569	uc001wbi.2
ENSG00000255571	uc002bnv.2
ENSG00000255571	uc002bnw.2
ENSG00000255582	uc010tmc.2
ENSG00000255604	uc002hbc.3
ENSG00000255621	uc001rbh.3
ENSG00000255622	uc003lis.3
ENSG00000255624	uc010qua.1
ENSG00000255641	uc001qyh.3
ENSG00000255650	uc001tpe.3
ENSG00000255650	uc010sxs.2
ENSG00000255693	uc001ssj.2
ENSG00000255713	uc010wnp.2
ENSG00000255717	uc001nvr.3
ENSG00000255717	uc001nvs.3
ENSG00000255717	uc001nvt.3
ENSG00000255717	uc001nvu.3
ENSG00000255730	uc002oqm.4
ENSG00000255733	uc001stv.1
ENSG00000255737	uc001sps.4
ENSG00000255738	uc004dol.2
ENSG00000255769	uc002bhg.4
ENSG00000255769	uc002bhi.4
ENSG00000255769	uc010blv.3
ENSG00000255769	uc010bly.1
ENSG00000255782	uc021wqg.1
ENSG00000255794	uc001tey.1
ENSG00000255794	uc001tez.1
ENSG00000255800	uc011lvp.2
ENSG00000255823	uc001miq.3
ENSG00000255833	uc003law.4
ENSG00000255835	uc010pvj.2
ENSG00000255837	uc001qzm.2
ENSG00000255854	uc001ekw.3
ENSG00000255857	uc021reu.1
ENSG00000255870	uc001pof.1
ENSG00000255896	uc010sfv.1
ENSG00000255963	uc001eqp.3
ENSG00000255970	uc001stu.3
ENSG00000255974	uc002opl.4
ENSG00000255980	uc001ooz.1
ENSG00000255986	uc002ejo.1
ENSG00000255986	uc002ejp.1
ENSG00000256018	uc003nhi.3
ENSG00000256043	uc003ipg.3
ENSG00000256045	uc022bxr.1
ENSG00000256053	uc010tyc.2
ENSG00000256061	uc002adb.3
ENSG00000256061	uc002adc.3
ENSG00000256061	uc002add.3
ENSG00000256069	uc021qum.1
ENSG00000256087	uc002pyk.3
ENSG00000256115	uc001qnj.1
ENSG00000256128	uc001uhk.4
ENSG00000256162	uc011ebx.2
ENSG00000256167	uc001pof.1
ENSG00000256188	uc009zhs.1
ENSG00000256193	uc001uhq.3
ENSG00000256206	uc001mlk.3
ENSG00000256222	uc021wfd.1
ENSG00000256223	uc001ulq.3
ENSG00000256223	uc009zzb.3
ENSG00000256225	uc022boz.1
ENSG00000256229	uc002nou.2
ENSG00000256232	uc001rkg.3
ENSG00000256235	uc003lsw.3
ENSG00000256262	uc021rdn.1
ENSG00000256269	uc001puz.1
ENSG00000256269	uc001pva.1
ENSG00000256269	uc001pve.1
ENSG00000256269	uc001pvf.1
ENSG00000256287	uc021qvz.1
ENSG00000256294	uc002oyj.1
ENSG00000256294	uc002oyk.1
ENSG00000256294	uc010ejf.1
ENSG00000256316	uc003nhg.1
ENSG00000256329	uc009zeo.1
ENSG00000256349	uc001oii.1
ENSG00000256374	uc010pag.2
ENSG00000256394	uc003ipe.1
ENSG00000256436	uc001qzo.1
ENSG00000256439	uc002dnd.1
ENSG00000256453	uc003lgt.3
ENSG00000256463	uc002lmt.3
ENSG00000256463	uc010dra.3
ENSG00000256500	uc010tyc.2
ENSG00000256500	uc010tyd.1
ENSG00000256508	uc001ooq.3
ENSG00000256515	uc002hle.2
ENSG00000256515	uc002hlf.2
ENSG00000256525	uc002jei.3
ENSG00000256537	uc021qvh.1
ENSG00000256553	uc001wbk.3
ENSG00000256574	uc001jcc.1
ENSG00000256574	uc001jcd.1
ENSG00000256590	uc001web.1
ENSG00000256591	uc001nrt.3
ENSG00000256594	uc001qwd.1
ENSG00000256594	uc001qwe.1
ENSG00000256594	uc009zgr.1
ENSG00000256618	uc002gzb.2
ENSG00000256628	uc003dvg.3
ENSG00000256642	uc021thl.1
ENSG00000256646	uc003thy.3
ENSG00000256660	uc001qwx.2
ENSG00000256660	uc001qwz.2
ENSG00000256667	uc009zhn.3
ENSG00000256667	uc009zho.3
ENSG00000256667	uc010shf.2
ENSG00000256671	uc002tfw.3
ENSG00000256683	uc002pyd.3
ENSG00000256713	uc001nqz.3
ENSG00000256762	uc002ijy.2
ENSG00000256771	uc002noj.3
ENSG00000256771	uc002nok.3
ENSG00000256797	uc021quy.1
ENSG00000256802	uc001zcp.1
ENSG00000256812	uc002eid.1
ENSG00000256861	uc001ucd.3
ENSG00000256870	uc001thz.4
ENSG00000256872	uc003ato.1
ENSG00000256872	uc003atp.3
ENSG00000256873	uc021wpo.1
ENSG00000256892	uc021ppd.1
ENSG00000256943	uc010tbp.1
ENSG00000256950	uc001ubl.3
ENSG00000256956	uc003qup.1
ENSG00000256966	uc004aaf.3
ENSG00000256977	uc002tff.3
ENSG00000256980	uc003pgm.4
ENSG00000256995	uc001rfu.1
ENSG00000257008	uc010wqy.2
ENSG00000257010	uc021vor.1
ENSG00000257017	uc002fbr.4
ENSG00000257017	uc002fbt.4
ENSG00000257017	uc010cgm.3
ENSG00000257017	uc021tld.1
ENSG00000257019	uc011lvq.2
ENSG00000257026	uc021tde.1
ENSG00000257046	uc010sil.2
ENSG00000257046	uc010sim.2
ENSG00000257056	uc001wqg.1
ENSG00000257060	uc002bsu.1
ENSG00000257069	uc001nzm.4
ENSG00000257088	uc022chq.1
ENSG00000257093	uc003vwk.3
ENSG00000257097	uc021rfk.1
ENSG00000257103	uc002nva.4
ENSG00000257103	uc002nvb.4
ENSG00000257103	uc010xru.2
ENSG00000257108	uc002chl.3
ENSG00000257115	uc010tkp.2
ENSG00000257122	uc002dkp.2
ENSG00000257122	uc010vbu.1
ENSG00000257127	uc001tcc.2
ENSG00000257127	uc001tcd.2
ENSG00000257127	uc001tcf.2
ENSG00000257138	uc003vwx.1
ENSG00000257151	uc010ayj.2
ENSG00000257167	uc001tfg.3
ENSG00000257176	uc001riu.1
ENSG00000257198	uc003zvp.4
ENSG00000257218	uc010szi.2
ENSG00000257242	uc001tbv.1
ENSG00000257259	uc001sqq.1
ENSG00000257267	uc002kyq.4
ENSG00000257275	uc001yfd.1
ENSG00000257315	uc021phs.1
ENSG00000257331	uc001rol.3
ENSG00000257335	uc003vwy.3
ENSG00000257337	uc001sbk.1
ENSG00000257341	uc001yri.4
ENSG00000257365	uc001xia.3
ENSG00000257365	uc001xid.3
ENSG00000257390	uc001shu.2
ENSG00000257446	uc021upl.1
ENSG00000257482	uc011kdm.2
ENSG00000257501	uc001tfc.1
ENSG00000257501	uc001tfd.3
ENSG00000257520	uc001wts.3
ENSG00000257529	uc022cag.1
ENSG00000257529	uc022cah.1
ENSG00000257542	uc009zme.2
ENSG00000257550	uc001sdx.3
ENSG00000257582	uc001kps.2
ENSG00000257591	uc002mth.3
ENSG00000257591	uc010dyn.2
ENSG00000257591	uc010dyo.2
ENSG00000257594	uc001tbd.3
ENSG00000257621	uc001xdl.3
ENSG00000257621	uc001xdn.2
ENSG00000257621	uc010apd.2
ENSG00000257621	uc010ape.2
ENSG00000257621	uc021rtu.1
ENSG00000257698	uc001sqo.3
ENSG00000257702	uc002slx.2
ENSG00000257704	uc002pgi.3
ENSG00000257711	uc001tlu.3
ENSG00000257727	uc001sku.2
ENSG00000257741	uc001szh.3
ENSG00000257743	uc003vwz.3
ENSG00000257743	uc003vxa.2
ENSG00000257762	uc001tjv.3
ENSG00000257771	uc001rvm.3
ENSG00000257780	uc001sgh.1
ENSG00000257780	uc009znr.1
ENSG00000257780	uc009zns.1
ENSG00000257802	uc010stu.2
ENSG00000257923	uc003uys.4
ENSG00000257923	uc003uyt.3
ENSG00000257923	uc003uyu.3
ENSG00000257923	uc003uyv.3
ENSG00000257923	uc003uyw.3
ENSG00000257923	uc003uyx.4
ENSG00000257923	uc011kkn.2
ENSG00000257931	uc001vvw.2
ENSG00000257950	uc002fwi.3
ENSG00000257954	uc021qxp.1
ENSG00000257987	uc001rsg.4
ENSG00000258057	uc001rvg.3
ENSG00000258057	uc010smm.2
ENSG00000258072	uc021rdi.1
ENSG00000258083	uc003vwu.1
ENSG00000258119	uc001rlq.3
ENSG00000258122	uc002eqh.3
ENSG00000258130	uc002dxl.3
ENSG00000258135	uc001rvl.3
ENSG00000258150	uc002dtc.1
ENSG00000258168	uc001svz.3
ENSG00000258169	uc021rct.1
ENSG00000258220	uc001syq.1
ENSG00000258223	uc003vxb.3
ENSG00000258223	uc003vxc.4
ENSG00000258227	uc003vwv.1
ENSG00000258227	uc010lnq.1
ENSG00000258252	uc001vvb.3
ENSG00000258274	uc001tdb.1
ENSG00000258276	uc001vwd.3
ENSG00000258279	uc010snp.2
ENSG00000258289	uc001xhv.2
ENSG00000258289	uc001xhw.2
ENSG00000258289	uc010tsj.2
ENSG00000258289	uc010tsk.2
ENSG00000258289	uc021rup.1
ENSG00000258301	uc001xsu.1
ENSG00000258311	uc001shj.4
ENSG00000258315	uc002ged.3
ENSG00000258315	uc010vti.2
ENSG00000258366	uc002yfu.2
ENSG00000258366	uc002yfv.2
ENSG00000258366	uc002yfx.1
ENSG00000258366	uc011abd.2
ENSG00000258366	uc021wge.1
ENSG00000258376	uc001xnx.3
ENSG00000258388	uc003oab.1
ENSG00000258388	uc003oac.1
ENSG00000258388	uc010jtu.1
ENSG00000258388	uc021yvl.1
ENSG00000258389	uc010ist.1
ENSG00000258390	uc001yen.1
ENSG00000258399	uc010txl.1
ENSG00000258405	uc002pzp.4
ENSG00000258417	uc011lix.1
ENSG00000258429	uc002ewx.1
ENSG00000258436	uc001vxt.3
ENSG00000258441	uc001vzu.2
ENSG00000258441	uc021rov.1
ENSG00000258447	uc010ant.2
ENSG00000258465	uc010pjc.1
ENSG00000258472	uc010crq.2
ENSG00000258472	uc010waq.1
ENSG00000258472	uc021ttt.1
ENSG00000258478	uc001xuo.1
ENSG00000258479	uc021rta.1
ENSG00000258484	uc002arn.2
ENSG00000258486	uc021rsp.1
ENSG00000258492	uc001lwp.2
ENSG00000258498	uc001ykb.1
ENSG00000258498	uc001ykd.1
ENSG00000258498	uc001ykf.3
ENSG00000258498	uc001ykh.3
ENSG00000258518	uc010hvw.3
ENSG00000258525	uc001wqs.3
ENSG00000258545	uc004esi.1
ENSG00000258548	uc001wqc.3
ENSG00000258548	uc021rrt.1
ENSG00000258551	uc002bqw.3
ENSG00000258555	uc002zzw.3
ENSG00000258573	uc001vxu.1
ENSG00000258584	uc001yby.2
ENSG00000258586	uc001xov.1
ENSG00000258588	uc001mbf.3
ENSG00000258590	uc010tzd.2
ENSG00000258643	uc001wjh.4
ENSG00000258647	uc002brd.2
ENSG00000258653	uc001xow.3
ENSG00000258653	uc001xox.3
ENSG00000258653	uc010tue.2
ENSG00000258655	uc010amk.3
ENSG00000258659	uc001mbf.3
ENSG00000258659	uc001mbh.3
ENSG00000258659	uc001mbi.3
ENSG00000258664	uc001gnm.2
ENSG00000258674	uc021uqv.1
ENSG00000258674	uc021uqw.1
ENSG00000258677	uc003xzt.2
ENSG00000258677	uc003xzv.3
ENSG00000258697	uc011cli.1
ENSG00000258701	uc001ypq.3
ENSG00000258702	uc001yfs.3
ENSG00000258710	uc001ytw.2
ENSG00000258710	uc001ytx.3
ENSG00000258713	uc002wgw.3
ENSG00000258716	uc001xyr.1
ENSG00000258724	uc011kwz.2
ENSG00000258727	uc001wko.1
ENSG00000258730	uc001ybi.3
ENSG00000258732	uc021sfg.1
ENSG00000258742	uc001ybb.1
ENSG00000258755	uc021xvq.1
ENSG00000258766	uc001xuw.1
ENSG00000258779	uc002fcn.3
ENSG00000258779	uc002fco.2
ENSG00000258785	uc002btf.1
ENSG00000258790	uc001wsy.1
ENSG00000258791	uc010trd.2
ENSG00000258791	uc010tre.2
ENSG00000258803	uc001xci.3
ENSG00000258817	uc010rhz.2
ENSG00000258818	uc001vxy.4
ENSG00000258818	uc001vya.3
ENSG00000258819	uc001xta.1
ENSG00000258830	uc010srn.1
ENSG00000258832	uc009zmg.3
ENSG00000258834	uc021xvr.1
ENSG00000258838	uc001jhu.3
ENSG00000258838	uc009xoe.3
ENSG00000258839	uc002fpe.4
ENSG00000258865	uc021sdx.1
ENSG00000258867	uc001xvw.3
ENSG00000258873	uc002qoa.1
ENSG00000258890	uc002jem.3
ENSG00000258890	uc002jen.3
ENSG00000258890	uc010wqb.2
ENSG00000258909	uc002bta.1
ENSG00000258929	uc001wxl.3
ENSG00000258932	uc010amc.1
ENSG00000258940	uc001wvd.3
ENSG00000258941	uc001wva.4
ENSG00000258941	uc001wvj.4
ENSG00000258946	uc001wxh.1
ENSG00000258947	uc002fph.2
ENSG00000258947	uc002fpj.1
ENSG00000258947	uc010ciz.1
ENSG00000258953	uc003kug.2
ENSG00000258977	uc001xvp.3
ENSG00000258984	uc002vxk.3
ENSG00000258986	uc001yox.1
ENSG00000259024	uc010vvx.2
ENSG00000259030	uc001dgc.2
ENSG00000259030	uc001dgd.3
ENSG00000259030	uc001dge.2
ENSG00000259034	uc011clk.1
ENSG00000259063	uc011clj.1
ENSG00000259070	uc001wun.3
ENSG00000259070	uc001wuo.3
ENSG00000259070	uc010amw.2
ENSG00000259073	uc001xxr.3
ENSG00000259075	uc001tbe.3
ENSG00000259075	uc010suo.2
ENSG00000259080	uc010yly.1
ENSG00000259084	uc001yew.3
ENSG00000259084	uc001yex.3
ENSG00000259084	uc010avj.3
ENSG00000259084	uc021sbi.1
ENSG00000259091	uc001wuk.1
ENSG00000259092	uc001wdi.2
ENSG00000259112	uc021qns.1
ENSG00000259114	uc001xpm.1
ENSG00000259118	uc021ruv.1
ENSG00000259120	uc002joy.3
ENSG00000259128	uc021xvs.1
ENSG00000259129	uc001wwk.2
ENSG00000259131	uc003kjp.3
ENSG00000259132	uc001whv.3
ENSG00000259134	uc002btn.3
ENSG00000259134	uc010urh.2
ENSG00000259141	uc003kjr.3
ENSG00000259150	uc001zay.3
ENSG00000259150	uc021sgf.1
ENSG00000259156	uc001ytf.1
ENSG00000259158	uc021rvr.1
ENSG00000259159	uc010rzg.1
ENSG00000259163	uc001xyq.3
ENSG00000259171	uc001vxx.4
ENSG00000259176	uc001yty.3
ENSG00000259176	uc001ytz.1
ENSG00000259176	uc001yub.1
ENSG00000259176	uc001yuc.1
ENSG00000259206	uc002bha.1
ENSG00000259207	uc002ili.1
ENSG00000259207	uc002ilj.3
ENSG00000259218	uc002bob.3
ENSG00000259218	uc002boc.3
ENSG00000259218	uc002bod.3
ENSG00000259220	uc010bgy.3
ENSG00000259224	uc010cmj.1
ENSG00000259225	uc001zjx.1
ENSG00000259234	uc021srl.1
ENSG00000259243	uc021ssz.1
ENSG00000259248	uc002amj.3
ENSG00000259248	uc002amk.3
ENSG00000259251	uc002ahe.3
ENSG00000259264	uc021sqh.1
ENSG00000259280	uc001zji.2
ENSG00000259292	uc001ziy.3
ENSG00000259305	uc003yqd.3
ENSG00000259310	uc002bie.2
ENSG00000259316	uc002ane.3
ENSG00000259316	uc010uip.1
ENSG00000259328	uc002bht.4
ENSG00000259328	uc010bma.1
ENSG00000259328	uc010bmc.3
ENSG00000259328	uc010bmg.2
ENSG00000259330	uc001zlf.1
ENSG00000259332	uc021srr.1
ENSG00000259334	uc021rqz.1
ENSG00000259344	uc001yvf.2
ENSG00000259354	uc001zvi.1
ENSG00000259361	uc002bfo.3
ENSG00000259370	uc002ale.1
ENSG00000259378	uc010ufl.2
